joke_id,source_id,category,title,body,score,permalink
199,en-animals-0199,animals,Owl Questions,"Why do owls keep asking ""Who?"" They want to make sure you're still paying attention.",100,
200,en-animals-0200,animals,Zebra Bald Spot,Why will a zebra never go bald? Because it already has built-in stripes for every season.,100,
201,en-animals-0201,animals,Turtle Timing,A turtle joined a race last month and just finished first place today. He's very thorough with his training regimen.,100,
202,en-animals-0202,animals,Raccoon Card Game,What's a raccoon's favorite poker hand? A mask.,100,
203,en-animals-0203,animals,Ant Isolation,Why do ants never feel lonely? Because they live in a massive colony and someone's always bothering them.,100,
204,en-animals-0204,animals,Bee Employment,A bee quit his job because the workplace had poor conditions and the pay wasn't bringing home enough honey.,100,
205,en-animals-0205,animals,Sheep Insomnia Cure,Why do sheep never have sleeping problems? Because people use them as a pillow every single night.,100,
206,en-animals-0206,animals,Deer Spots,"Two deer stood in the road. One said ""I think a car is coming."" The other said ""Yeah, I'm seeing spots too.""",100,
207,en-animals-0207,animals,Snake Education,Why did the snake enroll in history class? He wanted to improve his hiss-tory knowledge.,100,
208,en-animals-0208,animals,Frog Diet,"A frog saw a fly pass by and didn't eat it. His friend asked ""Why not?"" The frog said ""I'm watching my weight. Flies add up quickly.""",100,
209,en-animals-0209,animals,Whale Small Talk,"A whale and a goldfish met. The goldfish said ""You're enormous."" The whale replied ""Thanks, I mostly just float around and look impressive.""",100,
210,en-animals-0210,animals,Cheetah Card Player,Why do cheetahs always lose at poker? Because they get spotted too easily.,100,
211,en-animals-0211,animals,Flamingo Yoga,"A flamingo took a yoga class and the instructor said ""Perfect, you're already mastering the poses.""",100,
212,en-animals-0212,animals,Hippo Comedy,"A hippopotamus tried stand-up comedy. He said ""At least I can shut my mouth when jokes don't land.""",100,
213,en-animals-0213,animals,Sloth Urgent,"A sloth got a job at the post office. His boss said ""You need to hurry."" The sloth replied ""I'll get around to it.""",100,
214,en-animals-0214,animals,Panda Restaurant,"A panda opened a restaurant that only served one menu item. A critic asked why. The panda said ""I only know how to cook what I eat.""",100,
215,en-animals-0215,animals,Otter Genius,"An otter earned a PhD in marine biology. His dissertation was called ""Water You Still Asking For?""",100,
216,en-animals-0216,animals,Hedgehog Straightforward,"A hedgehog wondered if he was actually sharp or just prickly on the outside, so he tried taking his spines out to check.",100,
217,en-animals-0217,animals,Porcupine Hugs,"A porcupine put up a ""Free Hugs"" sign and waited. He's still hoping someone stops by.",100,
218,en-animals-0218,animals,Koala Circus,"Why don't koalas ever join circuses? They're not technically bears, and also they'd get confused by all the activity.",100,
219,en-animals-0219,animals,Skunk Perfume Job,"A skunk interviewed for a job at a fragrance company. The hiring manager said ""You're overqualified, but your references all stink.""",100,
220,en-animals-0220,animals,Tapir Flexibility,"A tapir joined a yoga class. The instructor asked ""Can you touch your toes?"" The tapir said ""Only mine. I can't reach anyone else's.""",100,
221,en-animals-0221,animals,Alligator Smile,"An alligator visited his dentist who said ""Your teeth are magnificent."" The alligator grinned and said ""Thanks, I've been practicing to look friendlier.""",100,
222,en-animals-0222,animals,Eagle Landing,"An eagle asked his friend ""How do you land so gracefully?"" The friend said ""Easy, I just look majestic while gravity does the work.""",100,
223,en-animals-0223,animals,Gorilla Intimidating,"A gorilla joined a gym to work on his image. He told his trainer ""These muscles make me seem too scary. I want to look friendlier.""",100,
224,en-animals-0224,animals,Badger Underdog,"A badger signed up for boxing classes. The trainer said ""You're too small."" The badger replied ""Size doesn't matter when you're scrappy.""",100,
225,en-animals-0225,animals,Lynx Patience,"A lynx and a mouse had a staring contest for three hours. The mouse blinked first and said ""Come on!"" The lynx said ""I have nowhere else to be.""",100,
226,en-animals-0226,animals,Lemur Dancing,A lemur won a dance competition without learning a single move. Apparently the judges decided that a striped tail was rhythmic enough.,100,
227,en-animals-0227,animals,Pelican Grocery,A pelican opened a grocery store using his pouch as the shopping cart system. Business boomed until health inspectors asked questions.,100,
228,en-food-0228,food,Potato Loyalty,"Why are potatoes the most dependable friends? They always show up—mashed, baked, boiled, or fried, no matter how you treat them.",100,
229,en-food-0229,food,Sushi Raw Honesty,"I told my sushi roll it was being raw with me. It said, ""That's literally my whole identity. What did you expect?""",100,
230,en-food-0230,food,Coffee Morning Truth,"A coffee mug told the kitchen, ""People see me before they'll talk to anyone else."" The kitchen said, ""That's not love—that's addiction.""",100,
231,en-food-0231,food,Bread Ambition,Why did the loaf quit? It was tired of being stuck and wanted to finally rise to something bigger.,100,
232,en-food-0232,food,Restaurant Timing,"I made a 7 PM reservation and arrived at 7:30. I asked how long. The host said, ""You're almost ready."" I said, ""I was ready when I arrived.""",100,
233,en-food-0233,food,Cereal Pressure,Why did my cereal and I stop being friends? It got too soft under pressure and lost its crunch.,100,
234,en-food-0234,food,Garlic's Reputation,"Why isn't garlic invited to parties? Because it's amazing, but everyone remembers it for way too long afterward.",100,
235,en-food-0235,food,Frying Pan Coach,"Why did the frying pan become a life coach? It kept saying, ""You need to get heated to transform.""",100,
236,en-food-0236,food,Meter Parking,I parked at a two-hour meter for lunch and realized I was literally paying for time—something restaurants never charge for.,100,
237,en-food-0237,food,Olive Sacrifice,"An olive told its martini, ""Does anyone appreciate me?"" The martini said, ""You'd be amazed what people will do when thirsty.""",100,
238,en-food-0238,food,Candle Purpose,"Candles asked the cake, ""Why do we have to burn?"" The cake said, ""Because my best moments are worth the heat.""",100,
239,en-food-0239,food,Donut Philosophy,Why are donuts always positive? Because they've learned to embrace their holes as part of their wholeness.,100,
240,en-food-0240,food,Plate's Career,"I dropped a plate and it said, ""There goes my career."" I said, ""You're a plate."" It said, ""Exactly—I had one job.""",100,
241,en-food-0241,food,Spaghetti Tangles,"Spaghetti asked the colander, ""Why make things complicated?"" The colander said, ""Because your life is a mess and someone needs to drain it.""",100,
242,en-food-0242,food,Fork's Burden,"A fork complained to the spoon, ""Why do I get hard work?"" The spoon said, ""Because I handle things delicately—you need to be sharp.""",100,
243,en-food-0243,food,Tomato Blush,Why did the tomato turn red at the salad bar? Because the dressing was about to reveal all its insecurities.,100,
244,en-food-0244,food,Milk's Identity,"A glass of milk asked, ""Am I supposed to be a drink or ingredient?"" The fridge said, ""Both. You're living in ambiguity.""",100,
245,en-food-0245,food,Bean Value,"A bean asked the accountant, ""Why count us?"" The accountant said, ""Individually small, but collectively? You're invaluable.""",100,
246,en-food-0246,food,Chocolate Gym,"A chocolate bar walked into a gym. The trainer asked, ""Are you here to work out?"" It said, ""No, here to prove I don't belong.""",100,
247,en-food-0247,food,Knife's Edge,"A knife asked the fork, ""Why do you get respect?"" The fork said, ""I know when to step back. You always make the cut.""",100,
248,en-food-0248,food,Cooking Show Truth,"The TV chef said, ""This is so easy!"" I tried it. My smoke alarm said, ""This is definitely not easy.""",100,
249,en-food-0249,food,Reservation Names,"I asked why restaurants need my name for reservations. The host said, ""So we know who's running late.""",100,
250,en-food-0250,food,Sauce Escape,"A sauce jar asked its lid, ""Why won't you set me free?"" The lid said, ""Because you'd oxidize the moment I do.""",100,
251,en-food-0251,food,Dessert Strategy,Why does dessert come last? Because you're too satisfied to care about calories by then.,100,
252,en-food-0252,food,Procrastination Timer,My cooking timer went off three times before I realized—I was just procrastinating with sound effects.,100,
253,en-food-0253,food,Spice Debate,"I made spicy food. My friend said it was mild. I said, ""Your tolerance is concerning."" They said, ""Your cooking is concerning.""",100,
254,en-food-0254,food,Oven Intensity,"The microwave asked the oven, ""Why are you always intense?"" The oven said, ""Things that matter take time. I don't rush.""",100,
255,en-food-0255,food,Blender Smoothness,"A blender asked the food processor, ""Why are you fancier?"" The processor said, ""Because I'm smoother with my work.""",100,
256,en-food-0256,food,Cooking Class Heat,Why did I drop out of cooking class? I couldn't handle the pressure—the oven was at 450 degrees.,100,
257,en-food-0257,food,Barbecue Arguments,"Why do barbecues become arguments? Because nothing makes people more defensive than being asked, ""How do you like your meat?""",100,
258,en-food-0258,food,Frozen Dinner Truth,"Why do frozen dinners never apologize? They're cold, don't care, and taste decent in the dark while eating alone.",100,
259,en-food-0259,food,Farmer's Complaint,"A farmer asked why his veggies wouldn't sell. I said, ""You keep telling people they taste like dirt.""",100,
260,en-food-0260,food,Dinner Bravery,"I brought a dish to a party. Someone said, ""That was brave."" I realized my cooking had become an act of courage.",100,
261,en-food-0261,food,Steak Temperature,"The waiter asked how I wanted my steak. I said, ""Surprised it's this good."" He said, ""That's not a temperature.""",100,
262,en-food-0262,food,Napkin Etiquette,Why did the napkin need etiquette class? To understand its place—which is wiping your mistakes.,100,
263,en-food-0263,food,Cooking Mutiny,Why did the ingredients strike? Working conditions were terrible—literally on fire half the time.,100,
264,en-food-0264,food,Cupboard Truth,"A cupboard asked why it only held dishes. I said, ""Because you've never offered anything worth keeping.""",100,
265,en-food-0265,food,Leftover Rebirth,"Why did leftovers feel reborn? Because after microwaving, they became something entirely different with a new identity.",100,
266,en-food-0266,food,Cookbook Timing,"A cookbook promised a gourmet meal in 30 minutes. After cooking, I realized that was the eating time, not the cooking time.",100,
267,en-food-0267,food,Recipe Failure,Why did my dish fail despite following the recipe? I forgot the secret ingredient—talent.,100,
268,en-food-0268,food,Fork Loneliness,Why did the fork feel excluded? The knife and spoon had their sharp-and-smooth dynamic. The fork was just... there.,100,
269,en-food-0269,food,Stomach Logic,"My stomach asked why my brain ignored its requests. My brain said, ""Because you're too emotional—you complain about everything.""",100,
270,en-food-0270,food,Comfort Food,Why do comfort foods bring back childhood memories? They're the only consistent thing in an inconsistent world to remember clearly.,100,
271,en-workplace-0271,workplace,The Meeting That Never Ends,"My boss scheduled a 30-minute meeting. Three hours later, I realized I'd left my body there but my soul checked out at the 45-minute mark.",100,
272,en-workplace-0272,workplace,Remote Work Reality,Working from home sounded ideal until I realized my cat now qualifies as my primary coworker. He still hasn't responded to a single email.,100,
273,en-workplace-0273,workplace,Email Regret,"I meant to send a message to my friend saying ""This meeting is pointless."" Instead, it went to the entire team. Now I'm the guy who accidentally told the truth.",100,
274,en-workplace-0274,workplace,Caps Lock Chaos,"My coworker sent an angry message entirely in caps. Midway through, their caps lock broke. It went from FURIOUS to fUrIoUs. Nobody took it seriously.",100,
275,en-workplace-0275,workplace,Room Booking Roulette,Booking a conference room takes strategy and timing. I've started treating the calendar like a game of Tetris where everyone loses.,100,
276,en-workplace-0276,workplace,Mute Button Mystery,"During a team call, my manager kept talking while muted. He spoke for five minutes before realizing nobody heard him. Awkward silence at 60 FPS.",100,
277,en-workplace-0277,workplace,Motivational Succulents,I bought a plant to make my desk cheerful. It died within a week. It's basically my career trajectory in botanical form.,100,
278,en-workplace-0278,workplace,Coffee Meeting Hours,"We spent an hour discussing where to buy better office coffee. The coffee is still terrible, and the hour is still gone forever.",100,
279,en-workplace-0279,workplace,Org Chart Confusion,"My company reorganized three times this year. I'm not sure if I'm a manager, an individual contributor, or just someone who shows up to calls.",100,
280,en-workplace-0280,workplace,Slack Status Creativity,"Nobody believes ""In a meeting"" anymore. I've started using ""Briefly deceased"" and somehow I get fewer interruptions.",100,
281,en-workplace-0281,workplace,The Three-Week Email,"My boss asked me to send an email two weeks ago. I finally sent it yesterday. His response: ""This was urgent."" Time is officially negotiable.",100,
282,en-workplace-0282,workplace,Loud Cubicle Neighbor,My desk neighbor laughs at his own jokes before delivering the punchline. I can't tell if he's entertained or just lonely.,100,
283,en-workplace-0283,workplace,Computer Equipment Reality,"My work laptop is held together by optimism and stickers. IT says it's ""still supported,"" which means they've stopped paying attention.",100,
284,en-workplace-0284,workplace,Presentation Preparation Failure,"I practiced my presentation 30 times. Walked in, forgot everything, winged it anyway. Turns out practice and confidence are different things.",100,
285,en-workplace-0285,workplace,Feedback Paradox,"My manager said I ""speak up too much in meetings"" and asked me to elaborate. The irony was lost on him completely.",100,
286,en-workplace-0286,workplace,Expense Report Economics,"I spent 45 minutes documenting a $9 lunch for reimbursement. The process took three weeks. Clearly, time has no value.",100,
287,en-workplace-0287,workplace,Zoom Background Fiction,My boss uses a beach office background. He's actually in his garage. It's the most committed lie I've witnessed professionally.,100,
288,en-workplace-0288,workplace,Keyboard Muscle Memory,"I tried to Ctrl+Z after spilling coffee on important documents. It didn't work. Real life has no undo button, unfortunately.",100,
289,en-workplace-0289,workplace,Reply-All Avalanche,"Someone replied to a company-wide email with ""Please remove me."" Two hundred people replied-all saying the same thing. IT surrendered.",100,
290,en-workplace-0290,workplace,Internet Reliability,My video calls freeze exactly when I'm making a point. My neighbor's Wi-Fi works better in my apartment than my own internet.,100,
291,en-workplace-0291,workplace,Snack Bowl Rules,"The office has a ""free snack bowl"" with unspoken rules. I've apparently violated them by taking three pretzels instead of two.",100,
292,en-workplace-0292,workplace,Status Report Length,"I wrote about my work for longer than I actually worked. Productivity is measured in documentation, not results.",100,
293,en-workplace-0293,workplace,Job Title Inflation,"My coworker became a ""Strategic Integration Specialist."" I asked what she does. She shrugged. The title has more syllables than her job description.",100,
294,en-workplace-0294,workplace,Open Office Philosophy,"Management removed all private offices for ""collaboration."" Everyone now works from home anyway. Mission accomplished.",100,
295,en-workplace-0295,workplace,Inspirational Vandalism,"Someone put ""You're Doing Great!"" posters everywhere. Sticky notes now cover them saying ""This is a lie."" The office has spoken.",100,
296,en-workplace-0296,workplace,Training Time Sink,I completed a time management training that took longer than any project I managed. Irony: maximum.,100,
297,en-workplace-0297,workplace,Work From Home Proof,My manager asked for photos of my home office. My cat is now the official verification I'm working. She's unimpressed.,100,
298,en-workplace-0298,workplace,Budget Mystery,"We had a budget meeting where everyone nodded at a spreadsheet they didn't understand. The CFO said ""synergy"" and we all moved on.",100,
299,en-workplace-0299,workplace,Lunch Break Math,"Thirty-minute lunch: twenty spent deciding where to eat, eight spent eating, two spent regretting. Peak time management.",100,
300,en-workplace-0300,workplace,Printer Situation,The office printer broke again. It's printing in random colors now. We've accepted our fate like it's 1992.,100,
301,en-workplace-0301,workplace,Call Snacking,Someone is loudly eating chips during a conference call. Everyone hears it. Nobody stops it. This is our life.,100,
302,en-workplace-0302,workplace,Parking Lot Logic,Office parking costs $200 a month. I park down the street and call it my exercise routine. Allegedly a win-win.,100,
303,en-workplace-0303,workplace,Casual Friday Confusion,Casual Friday means jeans. Management wears full business attire anyway. Dress codes are about asserting power.,100,
304,en-workplace-0304,workplace,Desk Habits,My coworker clips their nails at their desk. I've given up trying to understand workplace hygiene standards.,100,
305,en-workplace-0305,workplace,Email Signature Epics,"My boss's email signature is longer than most emails. It lists credentials, his life philosophy, and his preferred lunch order.",100,
306,en-workplace-0306,workplace,Microwave Incident,Someone microwaved fish yesterday. The smell achieved sentience and started a Slack channel. We lost this office.,100,
307,en-workplace-0307,workplace,Workplace Bingo,I made bingo cards from corporate phrases. I won in four meetings. There's definitely a pattern in our culture.,100,
308,en-workplace-0308,workplace,Zoom Camera Confusion,"Someone asked ""Can you see me?"" for ten minutes while their camera was off. Nobody had the heart to tell them. Politeness is powerful.",100,
309,en-workplace-0309,workplace,Fake Productivity,"I look busy by spreading tasks across multiple windows and wearing headphones. It's 90% theater, 10% actual work.",100,
310,en-workplace-0310,workplace,Meeting About Meetings,We scheduled a meeting to plan the meeting where we'd schedule the actual meeting. I've lost all purpose.,100,
311,en-workplace-0311,workplace,Split-Screen Fashion,Video call on top: blazer and professionalism. Bottom half: sweatpants and regret. Hybrid work is a costume party.,100,
312,en-workplace-0312,workplace,Email Inbox Forever,"I cleared my inbox once. Two minutes later, 15 new emails arrived. I've accepted this is my eternal punishment.",100,
313,en-workplace-0313,workplace,Poster Correction,"Someone edited the ""There is no I in team"" poster. An I now appears in red. Management didn't appreciate the grammar lesson.",100,
314,en-workplace-0314,workplace,Standing Desk Smugness,"My boss got a standing desk to ""boost productivity."" He still sends the same emails, just vertically. His posture improved; his output didn't.",100,
315,en-workplace-0315,workplace,Daily Standup Reality,"Everyone reports what they're doing and what's next. ""Still doing stuff from last week"" is a valid status update apparently.",100,
316,en-workplace-0316,workplace,Vague Mentorship,"My mentor told me to ""network more"" and ""think bigger."" This is inspiring but completely meaningless. I nodded seriously.",100,
317,en-workplace-0317,workplace,Reorganization Warning,"The moment I hear ""strategic alignment,"" a reorganization is coming. It's the organizational hurricane warning system.",100,
318,en-workplace-0318,workplace,Ambition Recalibration,I'm not looking for promotions anymore; I'm looking for peace. My new goal is showing up quietly and leaving quietly.,100,
319,en-workplace-0319,workplace,Annual Review Contradiction,"Boss: ""You exceeded expectations."" Also the raise: 2%. Inflation didn't get the memo about my excellence.",100,
320,en-mini_story-0320,mini_story,The Magician's Assistant,"A magician hired an assistant who asked, ""How do you make people disappear?"" The magician said, ""Easy—I'll hire another assistant."" By next week, he had seventeen assistants and no magic tricks left.",100,
321,en-mini_story-0321,mini_story,Honest Insurance,"My insurance company called to see if I'd been in any accidents. I said, ""No, thank goodness."" They said, ""Great, we can cancel your policy."" Apparently staying safe is a deal-breaker.",100,
322,en-mini_story-0322,mini_story,Elevator Honesty,"Two lawyers entered an elevator together. One asked, ""Do you ever go to the gym?"" The other said, ""No, the treadmill keeps asking where I'm going and what for—I don't need that at the courthouse too.""",100,
323,en-mini_story-0323,mini_story,The Philosopher's Landlord,"A philosopher told his landlord he'd prove rent was optional using pure logic. The landlord said, ""Fine, I'll use pure logic to evict you."" The philosopher couldn't argue against proof by removal.",100,
324,en-mini_story-0324,mini_story,Reverse Psychology Pet,"I told my goldfish not to look at me. He immediately stared intensely. Now he's the only pet I have who makes eye contact, and it's deeply unsettling.",100,
325,en-mini_story-0325,mini_story,Coffee Shop Negotiation,"A barista asked if I wanted my coffee hot or iced. I said, ""Surprise me."" He charged me extra for the surprise and gave me room-temperature coffee. I've never been so impressed by malicious compliance.",100,
326,en-mini_story-0326,mini_story,The Grammar Police Backfires,"My friend corrected my grammar at dinner and said, ""The word is 'whom,' not 'who.'"" I said, ""Whom cares?"" He sat in stunned silence for the rest of the meal.",100,
327,en-mini_story-0327,mini_story,Fortune Cookie Truth,"I opened a fortune cookie that said, ""Help, I'm trapped in a fortune cookie factory."" I checked the next twenty cookies. They all said different things, which somehow made the first message more credible.",100,
328,en-mini_story-0328,mini_story,Lost and Found Logic,"A man asked a librarian, ""Do you have any books on paranoia?"" She whispered, ""They were here, but someone keeps moving them."" He nodded, unsurprised.",100,
329,en-mini_story-0329,mini_story,Fitness Tracker Betrayal,My fitness tracker congratulated me on ten thousand steps. I checked and discovered I'd been pacing nervously while on hold with the cable company for two hours. Technology celebrates our desperation.,100,
330,en-mini_story-0330,mini_story,Reverse Alarm Clock,"I set my alarm for 6 AM to be productive. It went off once, then never again—apparently it quit after one day of thankless work. My phone understands labor rights better than most employers.",100,
331,en-mini_story-0331,mini_story,The Restaurant Prophecy,"A waiter asked how the food was before I'd even taken a bite. I said, ""Give it a minute."" He replied, ""I'm not asking—I'm warning you."" That's when I realized I was dining at an honest restaurant.",100,
332,en-mini_story-0332,mini_story,Motivation Through Cruelty,"My coach said, ""That was terrible,"" after I jogged one mile. I said, ""I thought you were motivating me?"" He said, ""I am—this is day one of you proving me wrong."" It somehow worked.",100,
333,en-mini_story-0333,mini_story,The Honest Car Salesman,"A car salesman said, ""This vehicle gets ten miles per gallon and makes weird noises."" I asked, ""Why are you telling me the truth?"" He said, ""It's my last day—might as well leave a legacy of honesty."" I bought it out of respect.",100,
334,en-mini_story-0334,mini_story,Museum Painting Incident,"I stared at an abstract painting for three minutes, analyzing its meaning. A child asked, ""Is it broken?"" I realized I'd been overthinking the janitor's mop bucket.",100,
335,en-mini_story-0335,mini_story,The Compliment Trap,"My boss said, ""You're doing a great job."" The next day, my workload tripled. Apparently ""great job"" is middle management for ""you can handle more."" I've learned to accept mediocrity defensively.",100,
336,en-mini_story-0336,mini_story,Existential Laundry,I checked my pockets before washing my pants and found a receipt from 2019. I realized I'd been wearing the same fear of losing a crumpled paper longer than most relationships. Laundry forced philosophy upon me.,100,
337,en-mini_story-0337,mini_story,The Referee's Honesty,"I asked a sports referee if his whistle actually worked. He said, ""Yes, but I use it to point out obvious mistakes that nobody else wants to acknowledge."" He was the most respected official in the league.",100,
338,en-mini_story-0338,mini_story,The Broken ATM,"An ATM said, ""Insufficient funds,"" and I thought it was just referring to my bank account. Turns out it needed service too—apparently even machines can give up.",100,
339,en-mini_story-0339,mini_story,Productivity Hack Failure,"I tried the Pomodoro Technique with a timer. I worked for twenty-five minutes, then took a five-minute break where I refreshed my email eight times. So I've optimized procrastination into intervals.",100,
340,en-mini_story-0340,mini_story,The Fortune Teller's Gambit,"A fortune teller told me my future was unclear. I said, ""You're supposed to be psychic."" She said, ""That's literally what unclear means."" I paid her anyway because I respected the honesty.",100,
341,en-mini_story-0341,mini_story,Plant Parent Reality,"My plant died, so I bought a cactus and said, ""This one won't require feelings."" It died too, and I realized even cacti have more resilience than my motivation.",100,
342,en-mini_story-0342,mini_story,The Honest Lawyer,"A lawyer said his retainer would cost five thousand dollars. I asked, ""What exactly will you do?"" He said, ""Respond to emails slowly and charge you by the minute for it."" At least he was transparent about the business model.",100,
343,en-mini_story-0343,mini_story,Speed Dating Shortcut,"At a speed dating event, a woman asked, ""What do you do?"" I said, ""Judge people based on six minutes of conversation."" She said, ""Oh good, we're both here for the same reason,"" and we both left early. Honesty ended that quickly.",100,
344,en-mini_story-0344,mini_story,Autocorrect Betrayal,"My phone autocorrected ""I love you"" to ""I love ewe."" My partner thought I called them a sheep, but honestly, the correction improved our relationship by making everything funny now.",100,
345,en-mini_story-0345,mini_story,The Broken Compass,I bought a compass for hiking. It pointed randomly in all directions until I realized it was just confused like me. We were perfect companions.,100,
346,en-mini_story-0346,mini_story,Customer Service Honesty,"A customer service representative said, ""This will be the worst call of your day."" I said, ""That's not reassuring."" He said, ""Neither is your problem, but we're both going to try anyway."" We became friends afterward.",100,
347,en-mini_story-0347,mini_story,Book Club Betrayal,"My book club voted unanimously to read a new novel. I asked what won, and they said they hadn't even picked one yet. We'd been meeting for three months to complain about not reading anything together.",100,
348,en-mini_story-0348,mini_story,The Broken Scale,My bathroom scale said I gained ten pounds overnight. I checked a different scale and it said I lost five. Now I have two conflicting truths and no motivation to find a third scale.,100,
349,en-mini_story-0349,mini_story,Parking Spot Philosophy,"An elderly man took the parking spot I was waiting for. I honked, and he gestured me over to say, ""At my age, every spot might be my last one—let me have this victory."" I parked elsewhere and thought about mortality.",100,
350,en-mini_story-0350,mini_story,The Honest Realtor,"A realtor showed me a house and said, ""This one has character—by which I mean structural problems."" I appreciated the vocabulary clarification more than the property itself.",100,
351,en-mini_story-0351,mini_story,The Broken Umbrella,"My umbrella broke in the rain, making it useless for its only job. I realized umbrellas and I have a lot in common—built for one purpose and failing spectacularly at it.",100,
352,en-mini_story-0352,mini_story,Reverse Compliment,"A coworker said, ""You're so quiet in meetings."" I said, ""Is that a problem?"" He said, ""No, you're the only one actually listening."" Silence became my greatest asset.",100,
353,en-mini_story-0353,mini_story,The Motivation Speaker's Truth,"A motivational speaker said, ""You can do anything you set your mind to."" I set my mind to taking a nap, and it worked perfectly. He didn't update his slides after that.",100,
354,en-mini_story-0354,mini_story,Feedback Loop Failure,"My manager asked for feedback on her management style. I gave constructive criticism, and now I'm on every committee no one wants to join. Honesty has consequences.",100,
355,en-mini_story-0355,mini_story,Grocery Store Confession,"I returned to the store because I forgot something. The cashier said, ""Let me guess—you remembered after putting everything in your car?"" I said, ""How did you know?"" He said, ""You're the third person today. We're all just living out our worst habits.""",100,
356,en-mini_story-0356,mini_story,The Broken Phone,"My phone kept freezing during important calls. I upgraded to a new phone, which just freezes at different times. Technology's consistency is choosing when to betray you equally.",100,
357,en-mini_story-0357,mini_story,Social Media Honesty,"I posted a photo saying I was ""living my best life."" Later I realized I'd posted from my bed at noon on a Tuesday wearing the same shirt as yesterday. Curated lives are curated lies.",100,
358,en-mini_story-0358,mini_story,Plant Resurrection Lie,"I told my friend I kept a plant alive for six months. She saw it on my bookshelf, brown and brittle. I said, ""I didn't say it was alive now."" Success has a timeline.",100,
359,en-mini_story-0359,mini_story,The Honest Mirror,"I looked in the mirror expecting disappointment. For once, I got what I expected. At least my mirror doesn't sugarcoat things, even if nothing else in my life is that honest.",100,
360,en-tech_programming-0360,tech_programming,Code Comments,"I found a comment in our codebase that just said ""lol good luck."" Turns out it was from three developers ago, and we all needed it.",100,
361,en-mini_story-0361,mini_story,The Honest Restaurant,"My friend opened a restaurant famous for brutal honesty. A customer asked if the soup was homemade, and the waiter said, ""No, we microwaved it from a can."" The restaurant closed within a month. Turns out people don't want the truth—they want to believe they're paying for something special.",100,
362,en-dialogue-0362,dialogue,The Gym Trainer,"A trainer asks a new client, ""What's your goal?"" The client says, ""I want to look fit."" The trainer nods. ""And how often do you exercise?"" ""Every day,"" the client says. ""I come here to shower.""",100,
363,en-dialogue-0363,dialogue,The Magician,"A magician tells his assistant, ""I'll saw you in half."" The assistant asks, ""Won't that hurt?"" ""Only if you're part-time.""",100,
364,en-dialogue-0364,dialogue,The Astronomer,"An astronomer's friend asks, ""What discoveries have you made?"" ""Well,"" he says, ""I found a star."" ""That's amazing!"" ""Not really. I had to name it J2043-7034. Still mad about it.""",100,
365,en-dialogue-0365,dialogue,The Job Interview,"An interviewer asks a candidate, ""Why do you want to work here?"" The candidate says, ""The website said you're hiring."" The interviewer pauses. ""That's the most honest answer I've heard all day.""",100,
366,en-dialogue-0366,dialogue,The Book Club,"A woman says, ""I didn't finish the book."" Her friend asks why. ""It's due back tomorrow and I assumed we wouldn't discuss it until next week.""",100,
367,en-dialogue-0367,dialogue,The Closing Restaurant,"A chef's restaurant is shutting down. A rival asks, ""What's your secret?"" The chef says, ""Triple the price, half the portion."" ""That's not a secret—that's a strategy."" ""Exactly. And I'm tired of it.""",100,
368,en-dialogue-0368,dialogue,The Multilingual Linguist,"A linguist says, ""I speak seven languages."" His friend says, ""Wow!"" ""Not really,"" he says. ""I understand three of them.""",100,
369,en-dialogue-0369,dialogue,The Lost Driver,"A driver asks a cop, ""Where am I?"" The cop says, ""On Fifth Street."" The driver asks, ""Where's Fifth Street?"" The cop says, ""Where you just asked me.""",100,
370,en-dialogue-0370,dialogue,The Museum Guard,"A tourist asks, ""How long has that painting been here?"" The guard says, ""Six months."" ""Is it valuable?"" ""Apparently. I got a raise.""",100,
371,en-dialogue-0371,dialogue,The Weatherman,"A meteorologist's friend asks how work is. ""Great,"" he says. ""I get paid to be wrong about tomorrow.""",100,
372,en-dialogue-0372,dialogue,The Car Mechanic,"A customer asks, ""Will my car be ready tomorrow?"" The mechanic says, ""Want a mechanical surprise or a financial one?""",100,
373,en-dialogue-0373,dialogue,The Parent-Teacher Call,"A parent tells a teacher, ""My son says he hates math."" The teacher says, ""Many children do."" ""Good,"" the parent says, ""because he's clearly not doing it.""",100,
374,en-dialogue-0374,dialogue,The Dating App,"One friend tells another, ""I've swiped right 500 times."" ""Any matches?"" ""Two."" ""That's good!"" ""My mom and my dentist.""",100,
375,en-dialogue-0375,dialogue,The Banker,"A customer asks for a loan to pay off credit cards. The banker says, ""Those are what you use to pay off loans.""",100,
376,en-dialogue-0376,dialogue,The Pizza Delivery,"A pizza arrives 30 minutes late. The driver says, ""Sorry I'm late."" The customer says, ""You're early for the next pizza.""",100,
377,en-dialogue-0377,dialogue,The Overdue Checkup,"A dentist asks, ""When was your last checkup?"" ""Two years ago."" ""That's terrible!"" ""It gets worse. My dentist hated it too. He moved.""",100,
378,en-dialogue-0378,dialogue,The Blue Apartment,"An artist's friend asks, ""Why did you paint your walls blue?"" ""To match my mood."" ""You seem happy!"" ""I'm not home much.""",100,
379,en-dialogue-0379,dialogue,The Paranoid Librarian,"Someone whispers, ""Do you have a book on paranoia?"" The librarian whispers back, ""Who sent you?""",100,
380,en-dialogue-0380,dialogue,The Confused Tourist,"A lost tourist asks a local, ""Am I going the right way?"" The local asks, ""Where are you going?"" ""If I knew that, I wouldn't be lost.""",100,
